source,target,correlation,abs_correlation,relation,interaction,edge_width,edge_sign
Smp_204420.1,Smp_200460.1,0.9943048420714298,0.9943048420714298,positive,positive,0.9943048420714298,positive
Smp_204420.1,Smp_328360.1,-0.9606567233663632,0.9606567233663632,negative,negative,0.9606567233663632,negative
Smp_204420.1,Smp_150000.1,-0.9710861990124936,0.9710861990124936,negative,negative,0.9710861990124936,negative
Smp_204420.1,Smp_336340.1,0.9944443142541084,0.9944443142541084,positive,positive,0.9944443142541084,positive
Smp_204420.1,Smp_141290.3,-0.969534527578617,0.969534527578617,negative,negative,0.969534527578617,negative
Smp_204420.1,Smp_140560.1,-0.9635025362672068,0.9635025362672068,negative,negative,0.9635025362672068,negative
Smp_204420.1,Smp_247860.1,0.9721542002112552,0.9721542002112552,positive,positive,0.9721542002112552,positive
Smp_204420.1,Smp_267070.1,0.9702326112951506,0.9702326112951506,positive,positive,0.9702326112951506,positive
Smp_204420.1,Smp_136860.1,-0.997293889917036,0.997293889917036,negative,negative,0.997293889917036,negative
Smp_204420.1,Smp_303270.1,0.9955952693892436,0.9955952693892436,positive,positive,0.9955952693892436,positive
Smp_204420.1,Smp_318310.1,0.9818304806474432,0.9818304806474432,positive,positive,0.9818304806474432,positive
Smp_204420.1,Smp_077580.1,-0.9568740703686908,0.9568740703686908,negative,negative,0.9568740703686908,negative
Smp_204420.1,Smp_129090.1,0.9698072761016606,0.9698072761016606,positive,positive,0.9698072761016606,positive
Smp_204420.1,Smp_172440.1,0.951590123124547,0.951590123124547,positive,positive,0.951590123124547,positive
Smp_204420.1,Smp_342900.1,-0.9637782080308224,0.9637782080308224,negative,negative,0.9637782080308224,negative
Smp_204420.1,Smp_349300.1,0.964021519414362,0.964021519414362,positive,positive,0.964021519414362,positive
Smp_247660.1,Smp_316860.1,0.9997754501217132,0.9997754501217132,positive,positive,0.9997754501217132,positive
Smp_247660.1,Smp_319970.1,-0.9867951571291028,0.9867951571291028,negative,negative,0.9867951571291028,negative
Smp_247660.1,Smp_019840.2,0.9761083987793444,0.9761083987793444,positive,positive,0.9761083987793444,positive
Smp_247660.1,Smp_163570.2,0.9867835185701596,0.9867835185701596,positive,positive,0.9867835185701596,positive
Smp_247660.1,Smp_163600.2,0.9506186623303954,0.9506186623303954,positive,positive,0.9506186623303954,positive
Smp_247660.1,Smp_304890.1,0.99114113739589,0.99114113739589,positive,positive,0.99114113739589,positive
Smp_247660.1,Smp_171140.1,0.9867311928291516,0.9867311928291516,positive,positive,0.9867311928291516,positive
Smp_247660.1,Smp_007630.2,0.9531465551595192,0.9531465551595192,positive,positive,0.9531465551595192,positive
Smp_247660.1,Smp_318260.2,-0.9686183546831876,0.9686183546831876,negative,negative,0.9686183546831876,negative
Smp_247660.1,Smp_331600.1,0.9831853531869568,0.9831853531869568,positive,positive,0.9831853531869568,positive
Smp_247660.1,Smp_337670.1,0.967012412218339,0.967012412218339,positive,positive,0.967012412218339,positive
Smp_247660.1,Smp_245600.2,-0.9847082535831672,0.9847082535831672,negative,negative,0.9847082535831672,negative
Smp_247660.1,Smp_212190.1,0.9846302228562102,0.9846302228562102,positive,positive,0.9846302228562102,positive
Smp_247660.1,Smp_342620.1,-0.970206127831202,0.970206127831202,negative,negative,0.970206127831202,negative
Smp_247660.1,Smp_319270.2,-0.950109085794244,0.950109085794244,negative,negative,0.950109085794244,negative
Smp_247660.1,Smp_316530.1,-0.9924060420724748,0.9924060420724748,negative,negative,0.9924060420724748,negative
Smp_247660.1,Smp_313760.1,0.9985997045379652,0.9985997045379652,positive,positive,0.9985997045379652,positive
Smp_247660.1,Smp_025150.2,-0.984376976019274,0.984376976019274,negative,negative,0.984376976019274,negative
Smp_247660.1,Smp_314350.1,0.97732389590947,0.97732389590947,positive,positive,0.97732389590947,positive
Smp_247660.1,Smp_123840.1,-0.9892157747255772,0.9892157747255772,negative,negative,0.9892157747255772,negative
Smp_247660.1,Smp_096790.1,0.9642369188701598,0.9642369188701598,positive,positive,0.9642369188701598,positive
Smp_247660.1,Smp_020120.2,-0.9756583424767667,0.9756583424767667,negative,negative,0.9756583424767667,negative
Smp_323230.1,Smp_010550.2,0.9611549384406384,0.9611549384406384,positive,positive,0.9611549384406384,positive
Smp_323230.1,Smp_200770.1,0.9925782461698328,0.9925782461698328,positive,positive,0.9925782461698328,positive
Smp_323230.1,Smp_341160.2,0.9986438909894366,0.9986438909894366,positive,positive,0.9986438909894366,positive
Smp_323230.1,Smp_051000.1,0.9884452942969264,0.9884452942969264,positive,positive,0.9884452942969264,positive
Smp_323230.1,Smp_196880.1,0.959862735972417,0.959862735972417,positive,positive,0.959862735972417,positive
Smp_323230.1,Smp_196880.2,-0.9715887890093968,0.9715887890093968,negative,negative,0.9715887890093968,negative
Smp_323230.1,Smp_170910.1,0.9822033573622024,0.9822033573622024,positive,positive,0.9822033573622024,positive
Smp_323230.1,Smp_309730.1,0.9965324052293976,0.9965324052293976,positive,positive,0.9965324052293976,positive
Smp_323230.1,Smp_130520.3,0.9777110291968582,0.9777110291968582,positive,positive,0.9777110291968582,positive
Smp_323230.1,Smp_331440.1,-0.9664852046841034,0.9664852046841034,negative,negative,0.9664852046841034,negative
Smp_323230.1,Smp_318200.2,0.9909509469296202,0.9909509469296202,positive,positive,0.9909509469296202,positive
Smp_323230.1,Smp_335370.1,-0.9732691713267592,0.9732691713267592,negative,negative,0.9732691713267592,negative
Smp_323230.1,Smp_201340.1,0.9902103604141078,0.9902103604141078,positive,positive,0.9902103604141078,positive
Smp_323230.1,Smp_332600.2,-0.9759440094845052,0.9759440094845052,negative,negative,0.9759440094845052,negative
Smp_323230.1,Smp_040710.2,0.9776823769594736,0.9776823769594736,positive,positive,0.9776823769594736,positive
Smp_323230.1,Smp_170770.2,-0.9708919041293952,0.9708919041293952,negative,negative,0.9708919041293952,negative
Smp_323230.1,Smp_211020.1,-0.9553855546637766,0.9553855546637766,negative,negative,0.9553855546637766,negative
Smp_323230.1,Smp_058050.1,0.9824019696250372,0.9824019696250372,positive,positive,0.9824019696250372,positive
Smp_323230.1,Smp_061250.2,0.99629875917348,0.99629875917348,positive,positive,0.99629875917348,positive
Smp_323230.1,Smp_141290.1,0.9880126258515014,0.9880126258515014,positive,positive,0.9880126258515014,positive
Smp_323230.1,Smp_331650.1,0.9724783225031433,0.9724783225031433,positive,positive,0.9724783225031433,positive
Smp_323230.1,Smp_127460.2,0.9528583133384378,0.9528583133384378,positive,positive,0.9528583133384378,positive
Smp_323230.1,Smp_167880.2,0.9686788758936452,0.9686788758936452,positive,positive,0.9686788758936452,positive
Smp_323230.1,Smp_186780.2,-0.98382109325581,0.98382109325581,negative,negative,0.98382109325581,negative
Smp_323230.1,Smp_341970.1,-0.957836090513998,0.957836090513998,negative,negative,0.957836090513998,negative
Smp_323230.1,Smp_349470.1,0.9923230058767452,0.9923230058767452,positive,positive,0.9923230058767452,positive
Smp_323230.1,Smp_147350.1,-0.988577507676736,0.988577507676736,negative,negative,0.988577507676736,negative
Smp_323230.1,Smp_134470.1,-0.986081558102409,0.986081558102409,negative,negative,0.986081558102409,negative
Smp_323230.1,Smp_243150.1,-0.965306443870394,0.965306443870394,negative,negative,0.965306443870394,negative
Smp_323230.1,Smp_130790.1,0.959933079003084,0.959933079003084,positive,positive,0.959933079003084,positive
Smp_204370.1,Smp_182600.1,0.9609075323819176,0.9609075323819176,positive,positive,0.9609075323819176,positive
Smp_204370.1,Smp_133590.3,0.9963806130081272,0.9963806130081272,positive,positive,0.9963806130081272,positive
Smp_204370.1,Smp_164270.2,-0.9922891867528908,0.9922891867528908,negative,negative,0.9922891867528908,negative
Smp_204370.1,Smp_017470.1,-0.9985202127436934,0.9985202127436934,negative,negative,0.9985202127436934,negative
Smp_204370.1,Smp_266830.2,0.972650007379274,0.972650007379274,positive,positive,0.972650007379274,positive
Smp_204370.1,Smp_349140.1,-0.9750094510931558,0.9750094510931558,negative,negative,0.9750094510931558,negative
Smp_204370.1,Smp_133590.1,-0.96005732946231,0.96005732946231,negative,negative,0.96005732946231,negative
Smp_204370.1,Smp_181080.1,0.9919122277851752,0.9919122277851752,positive,positive,0.9919122277851752,positive
Smp_204370.1,Smp_246970.2,0.998361729947556,0.998361729947556,positive,positive,0.998361729947556,positive
Smp_204370.1,Smp_152580.1,0.9895227467539848,0.9895227467539848,positive,positive,0.9895227467539848,positive
Smp_204370.1,Smp_212300.2,0.9593504832044728,0.9593504832044728,positive,positive,0.9593504832044728,positive
Smp_204370.1,Smp_129410.1,-0.9592985677491936,0.9592985677491936,negative,negative,0.9592985677491936,negative
Smp_204370.1,Smp_327460.1,-0.9706186686194944,0.9706186686194944,negative,negative,0.9706186686194944,negative
Smp_204370.1,Smp_074390.1,-0.9908394227999986,0.9908394227999986,negative,negative,0.9908394227999986,negative
Smp_204370.1,Smp_214020.2,0.9689094512690464,0.9689094512690464,positive,positive,0.9689094512690464,positive
Smp_204370.1,Smp_328910.1,-0.9993982203459988,0.9993982203459988,negative,negative,0.9993982203459988,negative
Smp_204370.1,Smp_341710.1,-0.967082349492446,0.967082349492446,negative,negative,0.967082349492446,negative
Smp_204370.1,Smp_028210.2,-0.9815626077082428,0.9815626077082428,negative,negative,0.9815626077082428,negative
Smp_204370.1,Smp_112480.1,0.998824591533976,0.998824591533976,positive,positive,0.998824591533976,positive
Smp_204370.1,Smp_171190.1,-0.9950582774981488,0.9950582774981488,negative,negative,0.9950582774981488,negative
Smp_204370.1,Smp_170740.1,0.9727279511700035,0.9727279511700035,positive,positive,0.9727279511700035,positive
Smp_204370.1,Smp_083040.2,-0.9809946820396884,0.9809946820396884,negative,negative,0.9809946820396884,negative
Smp_204370.1,Smp_201450.1,0.9960603929906566,0.9960603929906566,positive,positive,0.9960603929906566,positive
Smp_204370.1,Smp_330280.1,-0.9881836404583424,0.9881836404583424,negative,negative,0.9881836404583424,negative
Smp_204370.1,Smp_330710.1,-0.963046664952472,0.963046664952472,negative,negative,0.963046664952472,negative
Smp_204370.1,Smp_083240.1,-0.984009325985716,0.984009325985716,negative,negative,0.984009325985716,negative
Smp_204370.1,Smp_154760.1,-0.9700678329554504,0.9700678329554504,negative,negative,0.9700678329554504,negative
Smp_204370.1,Smp_310050.2,0.99397182114677,0.99397182114677,positive,positive,0.99397182114677,positive
Smp_204370.1,Smp_126220.1,-0.9842002526304204,0.9842002526304204,negative,negative,0.9842002526304204,negative
Smp_204370.1,Smp_302830.1,-0.9584109978723032,0.9584109978723032,negative,negative,0.9584109978723032,negative
Smp_204370.1,Smp_330510.1,0.9705998613504112,0.9705998613504112,positive,positive,0.9705998613504112,positive
Smp_348820.2,Smp_019840.2,0.9559944908446478,0.9559944908446478,positive,positive,0.9559944908446478,positive
Smp_348820.2,Smp_163570.2,0.984805462150731,0.984805462150731,positive,positive,0.984805462150731,positive
Smp_348820.2,Smp_163600.2,0.994802209294606,0.994802209294606,positive,positive,0.994802209294606,positive
Smp_348820.2,Smp_171140.1,0.973817135089864,0.973817135089864,positive,positive,0.973817135089864,positive
Smp_348820.2,Smp_331380.1,0.9675751325338304,0.9675751325338304,positive,positive,0.9675751325338304,positive
Smp_348820.2,Smp_245600.2,-0.9848470142591172,0.9848470142591172,negative,negative,0.9848470142591172,negative
Smp_348820.2,Smp_340570.1,0.9885970258551936,0.9885970258551936,positive,positive,0.9885970258551936,positive
Smp_348820.2,Smp_316530.1,-0.9609900873066232,0.9609900873066232,negative,negative,0.9609900873066232,negative
Smp_348820.2,Smp_316640.1,0.9648347967942196,0.9648347967942196,positive,positive,0.9648347967942196,positive
Smp_348820.2,Smp_025150.2,-0.9608235067415968,0.9608235067415968,negative,negative,0.9608235067415968,negative
Smp_348820.2,Smp_314350.1,0.9900913939913848,0.9900913939913848,positive,positive,0.9900913939913848,positive
Smp_181730.1,Smp_317170.1,0.9897350676940628,0.9897350676940628,positive,positive,0.9897350676940628,positive
Smp_181730.1,Smp_104500.2,0.9514672928853928,0.9514672928853928,positive,positive,0.9514672928853928,positive
Smp_181730.1,Smp_328440.1,-0.963727466778412,0.963727466778412,negative,negative,0.963727466778412,negative
Smp_181730.1,Smp_326490.1,-0.9712772440723538,0.9712772440723538,negative,negative,0.9712772440723538,negative
Smp_181730.1,Smp_313630.1,0.9947482934711356,0.9947482934711356,positive,positive,0.9947482934711356,positive
Smp_181730.1,Smp_121990.2,0.9994466779304256,0.9994466779304256,positive,positive,0.9994466779304256,positive
Smp_181730.1,Smp_334920.1,-0.9556572461269396,0.9556572461269396,negative,negative,0.9556572461269396,negative
Smp_181730.1,Smp_150230.2,0.9505196621559786,0.9505196621559786,positive,positive,0.9505196621559786,positive
Smp_181730.1,Smp_320760.1,-0.9929442196825936,0.9929442196825936,negative,negative,0.9929442196825936,negative
Smp_181730.1,Smp_180330.1,0.9905112213336136,0.9905112213336136,positive,positive,0.9905112213336136,positive
Smp_181730.1,Smp_062300.1,0.9550695941846916,0.9550695941846916,positive,positive,0.9550695941846916,positive
Smp_181730.1,Smp_025360.1,0.9512600488443262,0.9512600488443262,positive,positive,0.9512600488443262,positive
Smp_181730.1,Smp_332550.1,0.9523812909244516,0.9523812909244516,positive,positive,0.9523812909244516,positive
Smp_181730.1,Smp_332550.2,-0.9694240594804387,0.9694240594804387,negative,negative,0.9694240594804387,negative
Smp_181730.1,Smp_185180.1,0.9669492079146196,0.9669492079146196,positive,positive,0.9669492079146196,positive
Smp_181730.1,Smp_135210.1,0.9864631351339604,0.9864631351339604,positive,positive,0.9864631351339604,positive
Smp_181730.1,Smp_319120.1,0.9582067231500266,0.9582067231500266,positive,positive,0.9582067231500266,positive
Smp_181730.1,Smp_313760.2,0.988607496499444,0.988607496499444,positive,positive,0.988607496499444,positive
Smp_181730.1,Smp_163580.1,0.9650137207034308,0.9650137207034308,positive,positive,0.9650137207034308,positive
Smp_181730.1,Smp_336830.1,0.9802645798430528,0.9802645798430528,positive,positive,0.9802645798430528,positive
Smp_181730.1,Smp_068920.1,0.971987341395244,0.971987341395244,positive,positive,0.971987341395244,positive
Smp_181730.1,Smp_193610.1,-0.9968411926879432,0.9968411926879432,negative,negative,0.9968411926879432,negative
Smp_181730.1,Smp_057620.2,0.980184090790745,0.980184090790745,positive,positive,0.980184090790745,positive
Smp_181730.1,Smp_123670.1,0.994244250830912,0.994244250830912,positive,positive,0.994244250830912,positive
Smp_181730.1,Smp_090100.1,-0.966809086484862,0.966809086484862,negative,negative,0.966809086484862,negative
Smp_181730.1,Smp_163980.1,0.9694759827769782,0.9694759827769782,positive,positive,0.9694759827769782,positive
Smp_181730.1,Smp_324260.1,-0.9579193660551656,0.9579193660551656,negative,negative,0.9579193660551656,negative
Smp_181730.1,Smp_130470.1,0.9914077841397492,0.9914077841397492,positive,positive,0.9914077841397492,positive
Smp_331370.1,Smp_134410.1,0.9608040212325858,0.9608040212325858,positive,positive,0.9608040212325858,positive
Smp_331370.1,Smp_322700.1,0.9739452458254976,0.9739452458254976,positive,positive,0.9739452458254976,positive
Smp_331370.1,Smp_340300.1,0.9549418276888736,0.9549418276888736,positive,positive,0.9549418276888736,positive
Smp_331370.1,Smp_302870.1,0.9533877806806248,0.9533877806806248,positive,positive,0.9533877806806248,positive
Smp_331370.1,Smp_152630.1,0.9706908981999957,0.9706908981999957,positive,positive,0.9706908981999957,positive
Smp_331370.1,Smp_047870.1,0.964614317547016,0.964614317547016,positive,positive,0.964614317547016,positive
Smp_331370.1,Smp_246790.1,0.9632012836026403,0.9632012836026403,positive,positive,0.9632012836026403,positive
Smp_331370.1,Smp_332780.1,0.9773887975389968,0.9773887975389968,positive,positive,0.9773887975389968,positive
Smp_331370.1,Smp_332910.2,0.9784849180164196,0.9784849180164196,positive,positive,0.9784849180164196,positive
Smp_331370.1,Smp_302040.3,0.9790194447721656,0.9790194447721656,positive,positive,0.9790194447721656,positive
Smp_331370.1,Smp_172510.2,0.9942853371449892,0.9942853371449892,positive,positive,0.9942853371449892,positive
Smp_331370.1,Smp_122790.2,-0.980238310521146,0.980238310521146,negative,negative,0.980238310521146,negative
Smp_331370.1,Smp_246050.2,0.9847739672521564,0.9847739672521564,positive,positive,0.9847739672521564,positive
Smp_331370.1,Smp_165350.1,0.9774510145702192,0.9774510145702192,positive,positive,0.9774510145702192,positive
Smp_331370.1,Smp_312610.1,0.9773753580847666,0.9773753580847666,positive,positive,0.9773753580847666,positive
Smp_331370.1,Smp_125250.1,0.9778877314172354,0.9778877314172354,positive,positive,0.9778877314172354,positive
Smp_331370.1,Smp_139080.2,0.975227913803084,0.975227913803084,positive,positive,0.975227913803084,positive
Smp_331370.1,Smp_341200.2,0.9699882830828744,0.9699882830828744,positive,positive,0.9699882830828744,positive
Smp_331370.1,Smp_317510.1,-0.9803056175360962,0.9803056175360962,negative,negative,0.9803056175360962,negative
Smp_331370.1,Smp_336310.2,0.9659309243854132,0.9659309243854132,positive,positive,0.9659309243854132,positive
Smp_331370.1,Smp_320400.1,0.95722762525987,0.95722762525987,positive,positive,0.95722762525987,positive
Smp_331370.1,Smp_012350.1,0.9620769173462492,0.9620769173462492,positive,positive,0.9620769173462492,positive
Smp_331370.1,Smp_005190.3,0.972167757315516,0.972167757315516,positive,positive,0.972167757315516,positive
Smp_331370.1,Smp_210520.2,0.995285255575858,0.995285255575858,positive,positive,0.995285255575858,positive
Smp_331370.1,Smp_176260.1,0.9781874260998612,0.9781874260998612,positive,positive,0.9781874260998612,positive
Smp_331370.1,Smp_335380.1,-0.9790418589114068,0.9790418589114068,negative,negative,0.9790418589114068,negative
Smp_331370.1,Smp_331590.1,0.9971449994323812,0.9971449994323812,positive,positive,0.9971449994323812,positive
Smp_331370.1,Smp_168080.2,0.9797120079663312,0.9797120079663312,positive,positive,0.9797120079663312,positive
Smp_331370.1,Smp_194370.1,0.9845881866491052,0.9845881866491052,positive,positive,0.9845881866491052,positive
Smp_331370.1,Smp_331170.2,0.9762791154338052,0.9762791154338052,positive,positive,0.9762791154338052,positive
Smp_331370.1,Smp_149380.2,0.9957937904394526,0.9957937904394526,positive,positive,0.9957937904394526,positive
Smp_331370.1,Smp_302270.1,0.9787133108252072,0.9787133108252072,positive,positive,0.9787133108252072,positive
Smp_331370.1,Smp_063530.2,0.956047794747528,0.956047794747528,positive,positive,0.956047794747528,positive
Smp_331370.1,Smp_004690.2,0.9877176265009752,0.9877176265009752,positive,positive,0.9877176265009752,positive
Smp_331370.1,Smp_041500.2,0.972161952580297,0.972161952580297,positive,positive,0.972161952580297,positive
Smp_331370.1,Smp_127870.1,0.972903889139798,0.972903889139798,positive,positive,0.972903889139798,positive
Smp_331370.1,Smp_244860.1,0.9862040145475404,0.9862040145475404,positive,positive,0.9862040145475404,positive
Smp_331370.1,Smp_154900.1,-0.9588159407277054,0.9588159407277054,negative,negative,0.9588159407277054,negative
Smp_331370.1,Smp_055870.2,-0.9951439052496158,0.9951439052496158,negative,negative,0.9951439052496158,negative
Smp_331370.1,Smp_029210.2,0.985555787572686,0.985555787572686,positive,positive,0.985555787572686,positive
Smp_331370.1,Smp_203090.1,-0.9934970377805972,0.9934970377805972,negative,negative,0.9934970377805972,negative
Smp_331370.1,Smp_331650.3,-0.9703076960511876,0.9703076960511876,negative,negative,0.9703076960511876,negative
Smp_331370.1,Smp_066970.1,0.9810295853947432,0.9810295853947432,positive,positive,0.9810295853947432,positive
Smp_331370.1,Smp_013860.1,0.9896197199211552,0.9896197199211552,positive,positive,0.9896197199211552,positive
Smp_331370.1,Smp_177100.1,0.9886617668642012,0.9886617668642012,positive,positive,0.9886617668642012,positive
Smp_331370.1,Smp_327395.1,-0.9755669371370216,0.9755669371370216,negative,negative,0.9755669371370216,negative
Smp_331370.1,Smp_145290.1,-0.9939804342584256,0.9939804342584256,negative,negative,0.9939804342584256,negative
Smp_331370.1,Smp_343060.1,-0.9873836378938822,0.9873836378938822,negative,negative,0.9873836378938822,negative
Smp_331370.1,Smp_063380.1,0.9943610965886632,0.9943610965886632,positive,positive,0.9943610965886632,positive
Smp_331370.1,Smp_324080.1,0.9829230252078937,0.9829230252078937,positive,positive,0.9829230252078937,positive
Smp_331370.1,Smp_204390.1,0.9826233265000432,0.9826233265000432,positive,positive,0.9826233265000432,positive
Smp_331370.1,Smp_127110.2,0.9600399597042496,0.9600399597042496,positive,positive,0.9600399597042496,positive
Smp_331370.1,Smp_337890.1,0.9575622987839124,0.9575622987839124,positive,positive,0.9575622987839124,positive
Smp_331370.1,Smp_329700.1,0.99657433971913,0.99657433971913,positive,positive,0.99657433971913,positive
Smp_331370.1,Smp_138290.1,0.981177304935246,0.981177304935246,positive,positive,0.981177304935246,positive
Smp_331370.1,Smp_201330.1,0.984441710055557,0.984441710055557,positive,positive,0.984441710055557,positive
Smp_331370.1,Smp_007660.2,0.9578961144970848,0.9578961144970848,positive,positive,0.9578961144970848,positive
Smp_331370.1,Smp_336870.2,0.9926266973896288,0.9926266973896288,positive,positive,0.9926266973896288,positive
Smp_331370.1,Smp_121950.1,0.99644442024117,0.99644442024117,positive,positive,0.99644442024117,positive
Smp_204040.1,Smp_182600.1,0.9868221082734792,0.9868221082734792,positive,positive,0.9868221082734792,positive
Smp_204040.1,Smp_330270.1,0.9989609305597784,0.9989609305597784,positive,positive,0.9989609305597784,positive
Smp_204040.1,Smp_247580.1,0.9525549790582618,0.9525549790582618,positive,positive,0.9525549790582618,positive
Smp_204040.1,Smp_247700.1,0.99669373881652,0.99669373881652,positive,positive,0.99669373881652,positive
Smp_204040.1,Smp_133590.1,-0.954179348566629,0.954179348566629,negative,negative,0.954179348566629,negative
Smp_204040.1,Smp_328440.1,0.9732297544176772,0.9732297544176772,positive,positive,0.9732297544176772,positive
Smp_204040.1,Smp_246970.1,-0.9521314067274652,0.9521314067274652,negative,negative,0.9521314067274652,negative
Smp_204040.1,Smp_335785.1,-0.9987263339568504,0.9987263339568504,negative,negative,0.9987263339568504,negative
Smp_204040.1,Smp_010550.1,0.997121393431156,0.997121393431156,positive,positive,0.997121393431156,positive
Smp_204040.1,Smp_152580.1,0.9558742934852404,0.9558742934852404,positive,positive,0.9558742934852404,positive
Smp_204040.1,Smp_212300.2,0.9877080647201256,0.9877080647201256,positive,positive,0.9877080647201256,positive
Smp_204040.1,Smp_214020.2,0.981424386912696,0.981424386912696,positive,positive,0.981424386912696,positive
Smp_204040.1,Smp_193680.1,-0.9946397127351496,0.9946397127351496,negative,negative,0.9946397127351496,negative
Smp_204040.1,Smp_341710.1,-0.961069640208976,0.961069640208976,negative,negative,0.961069640208976,negative
Smp_204040.1,Smp_083040.2,-0.9693101874170088,0.9693101874170088,negative,negative,0.9693101874170088,negative
Smp_204040.1,Smp_015670.1,-0.9749591151786604,0.9749591151786604,negative,negative,0.9749591151786604,negative
Smp_204040.1,Smp_330710.1,-0.9614521486697718,0.9614521486697718,negative,negative,0.9614521486697718,negative
Smp_204040.1,Smp_026280.2,-0.9757057386192692,0.9757057386192692,negative,negative,0.9757057386192692,negative
Smp_204040.1,Smp_083240.1,-0.9620227515071048,0.9620227515071048,negative,negative,0.9620227515071048,negative
Smp_204040.1,Smp_163580.1,-0.967230479169074,0.967230479169074,negative,negative,0.967230479169074,negative
Smp_204040.1,Smp_163980.1,-0.98115102649486,0.98115102649486,negative,negative,0.98115102649486,negative
Smp_204040.1,Smp_168140.1,-0.9657157477753974,0.9657157477753974,negative,negative,0.9657157477753974,negative
Smp_204040.1,Smp_348790.1,-0.995244792074058,0.995244792074058,negative,negative,0.995244792074058,negative
Smp_204040.1,Smp_266830.1,-0.9845091501593588,0.9845091501593588,negative,negative,0.9845091501593588,negative
Smp_134410.1,Smp_322700.1,0.9879819425096708,0.9879819425096708,positive,positive,0.9879819425096708,positive
Smp_134410.1,Smp_340300.1,0.9914864764918956,0.9914864764918956,positive,positive,0.9914864764918956,positive
Smp_134410.1,Smp_302870.1,0.9897255835699232,0.9897255835699232,positive,positive,0.9897255835699232,positive
Smp_134410.1,Smp_323360.1,0.9659396271865224,0.9659396271865224,positive,positive,0.9659396271865224,positive
Smp_134410.1,Smp_152630.1,0.9969222830329516,0.9969222830329516,positive,positive,0.9969222830329516,positive
Smp_134410.1,Smp_330170.1,0.9662701112039582,0.9662701112039582,positive,positive,0.9662701112039582,positive
Smp_134410.1,Smp_340430.1,0.983748541320828,0.983748541320828,positive,positive,0.983748541320828,positive
Smp_134410.1,Smp_047870.1,0.9965293700944572,0.9965293700944572,positive,positive,0.9965293700944572,positive
Smp_134410.1,Smp_156910.2,0.9689021843786044,0.9689021843786044,positive,positive,0.9689021843786044,positive
Smp_134410.1,Smp_205710.1,0.9828155664065028,0.9828155664065028,positive,positive,0.9828155664065028,positive
Smp_134410.1,Smp_348840.2,0.9778006456931716,0.9778006456931716,positive,positive,0.9778006456931716,positive
Smp_134410.1,Smp_246790.1,0.9969766665695918,0.9969766665695918,positive,positive,0.9969766665695918,positive
Smp_134410.1,Smp_017470.2,0.9614999370566568,0.9614999370566568,positive,positive,0.9614999370566568,positive
Smp_134410.1,Smp_022320.3,0.9979835164563668,0.9979835164563668,positive,positive,0.9979835164563668,positive
Smp_134410.1,Smp_345290.1,0.9588852685554058,0.9588852685554058,positive,positive,0.9588852685554058,positive
Smp_134410.1,Smp_017710.1,-0.9941968761254572,0.9941968761254572,negative,negative,0.9941968761254572,negative
Smp_134410.1,Smp_318100.1,-0.9531205000988632,0.9531205000988632,negative,negative,0.9531205000988632,negative
Smp_134410.1,Smp_327370.1,-0.9745458598522608,0.9745458598522608,negative,negative,0.9745458598522608,negative
Smp_134410.1,Smp_105180.2,0.988111539359524,0.988111539359524,positive,positive,0.988111539359524,positive
Smp_134410.1,Smp_302040.3,0.9950251388604388,0.9950251388604388,positive,positive,0.9950251388604388,positive
Smp_134410.1,Smp_060620.1,-0.9940093852926772,0.9940093852926772,negative,negative,0.9940093852926772,negative
Smp_134410.1,Smp_122790.2,-0.992942998378044,0.992942998378044,negative,negative,0.992942998378044,negative
Smp_134410.1,Smp_246050.2,0.9551958374527364,0.9551958374527364,positive,positive,0.9551958374527364,positive
Smp_134410.1,Smp_312610.1,0.9968908425725428,0.9968908425725428,positive,positive,0.9968908425725428,positive
Smp_134410.1,Smp_133860.1,0.995209479806107,0.995209479806107,positive,positive,0.995209479806107,positive
Smp_134410.1,Smp_139080.2,0.9967158671465062,0.9967158671465062,positive,positive,0.9967158671465062,positive
Smp_134410.1,Smp_341200.2,0.9844963214923984,0.9844963214923984,positive,positive,0.9844963214923984,positive
Smp_134410.1,Smp_336310.2,0.9986375020843636,0.9986375020843636,positive,positive,0.9986375020843636,positive
Smp_134410.1,Smp_320400.1,0.9720850246546436,0.9720850246546436,positive,positive,0.9720850246546436,positive
Smp_134410.1,Smp_012350.1,0.9873748337445444,0.9873748337445444,positive,positive,0.9873748337445444,positive
Smp_134410.1,Smp_005190.3,0.9790365129119696,0.9790365129119696,positive,positive,0.9790365129119696,positive
Smp_134410.1,Smp_210520.2,0.9702796452364616,0.9702796452364616,positive,positive,0.9702796452364616,positive
Smp_134410.1,Smp_335380.1,-0.953893795899466,0.953893795899466,negative,negative,0.953893795899466,negative
Smp_134410.1,Smp_130470.2,0.9603417894985008,0.9603417894985008,positive,positive,0.9603417894985008,positive
Smp_134410.1,Smp_062020.1,0.9525288044562708,0.9525288044562708,positive,positive,0.9525288044562708,positive
Smp_134410.1,Smp_000790.2,0.9757250712641882,0.9757250712641882,positive,positive,0.9757250712641882,positive
Smp_134410.1,Smp_331170.2,0.997506962840234,0.997506962840234,positive,positive,0.997506962840234,positive
Smp_134410.1,Smp_149380.2,0.9778840536555672,0.9778840536555672,positive,positive,0.9778840536555672,positive
Smp_134410.1,Smp_302270.1,0.9967187808917298,0.9967187808917298,positive,positive,0.9967187808917298,positive
