Name,SRR1140994,SRR1140995,SRR1142422,SRR1142423
Smp_160490.1,72.079,216.935,217.514,388.76
Smp_160530.1,95.0,312.0,324.0,333.0
Smp_160540.1,31.01,147.025,68.003,85.02
Smp_160590.1,130.0,308.0,316.0,408.0
Smp_160600.1,18.796,36.583,58.827,80.476
Smp_160600.2,424.204,1705.417,1272.173,1652.524
Smp_160610.1,134.0,598.0,345.0,955.0
Smp_160670.1,8.0,27.315,8.0,37.454
Smp_160700.1,1939.0,4549.0,5900.0,7654.0
Smp_160710.1,325.0,1163.0,856.0,1810.0
Smp_160730.1,148.228,313.16,330.357,470.538
Smp_160730.2,0.0,0.0,0.0,0.0
Smp_160760.1,168.0,596.328,579.0,1014.258
Smp_160760.2,0.0,24.672,0.0,9.742
Smp_160780.1,212.0,686.0,524.0,1349.0
Smp_160800.1,0.0,0.0,0.0,0.0
Smp_160810.1,98.786,245.703,325.693,410.17
Smp_160820.1,75.078,199.437,182.201,235.859
Smp_160830.1,64.0,250.0,158.0,165.0
Smp_160850.1,465.0,1421.0,1668.0,1813.0
Smp_160870.1,466.0,1181.0,1738.0,1556.0
Smp_160880.1,78.0,213.0,362.0,310.0
Smp_160940.1,162.0,419.0,400.0,722.0
Smp_160950.1,121.0,253.0,345.0,427.0
Smp_161040.1,0.0,0.0,3.0,1.0
Smp_161060.1,0.0,4.0,2.0,0.0
Smp_161080.1,184.713,860.605,1038.39,1368.331
Smp_161080.2,1359.287,4140.395,3434.61,6002.669
Smp_161110.1,216.015,880.171,634.151,882.656
Smp_161110.2,0.0,0.0,0.0,0.0
Smp_161110.3,0.0,83.042,35.198,0.0
Smp_161110.4,0.0,0.0,0.0,0.0
Smp_161110.5,129.985,114.755,381.48,797.773
Smp_161110.6,0.0,84.032,51.171,153.571
Smp_161120.1,0.0,59.902,13.017,84.953
Smp_161120.2,90.0,332.098,260.983,538.047
Smp_161130.1,34.0,103.0,136.0,248.0
Smp_161140.1,349.0,1261.0,1223.0,1422.856
Smp_161160.1,181.0,653.0,480.0,556.0
Smp_161170.1,126.0,385.0,422.0,456.0
Smp_161210.1,11.0,20.0,22.0,24.0
Smp_161220.1,2.0,9.0,1.0,2.0
Smp_161240.1,16.0,108.0,63.0,91.0
Smp_161250.1,196.878,538.039,526.445,871.023
Smp_161290.1,248.0,982.0,596.0,996.0
Smp_161330.1,5.0,32.0,29.0,27.0
Smp_161350.1,121.0,231.0,273.0,415.0
Smp_161360.1,63.0,106.0,205.0,159.0
Smp_161370.1,74.0,306.0,269.0,336.0
Smp_161380.1,137.0,522.0,517.0,599.0
Smp_161400.1,66.0,149.0,230.0,277.0
Smp_161450.1,137.0,475.0,258.0,620.0
Smp_161500.1,58.132,163.201,149.045,242.983
Smp_161510.1,176.108,403.485,402.631,673.298
Smp_161530.1,383.0,940.0,905.0,1533.0
Smp_161540.1,87.0,366.0,260.0,509.0
Smp_161550.1,223.0,620.0,750.0,1089.0
Smp_161560.1,547.0,1534.0,1800.0,2511.558
Smp_161580.1,230.0,886.0,645.0,735.0
Smp_161650.1,4.0,14.0,11.0,12.0
Smp_161680.1,281.0,742.0,751.0,1152.0
Smp_161730.1,700.0,2395.0,2115.0,2817.0
Smp_161750.1,574.406,2544.51,1954.132,2391.335
Smp_161770.1,9.0,12.0,10.0,15.0
Smp_161790.1,410.0,727.0,965.0,1274.0
Smp_161800.1,310.0,749.0,623.0,1286.0
Smp_161820.1,0.0,5.0,15.0,5.0
Smp_161850.1,26.0,74.0,74.0,87.0
Smp_161870.1,158.0,654.0,444.0,545.0
Smp_161880.1,0.0,0.0,0.0,0.0
Smp_161960.1,313.0,1336.0,933.0,1085.0
Smp_161970.1,177.183,859.022,490.068,675.159
Smp_161970.2,130.817,230.978,411.932,639.841
Smp_161980.1,199.0,614.0,679.0,733.0
Smp_162000.1,871.002,2889.141,2891.332,3782.032
Smp_162010.1,101.0,228.0,200.0,295.0
Smp_162030.1,16.015,28.643,21.454,70.904
Smp_162030.2,553.985,1542.357,1814.546,1718.096
Smp_162040.1,223.0,670.0,798.0,840.0
Smp_162060.1,7.0,28.0,44.0,29.0
Smp_162080.1,349.0,1022.0,1022.0,2277.0
Smp_162100.1,175.633,427.217,450.068,706.884
Smp_162110.1,2.0,0.0,4.0,3.0
Smp_162180.1,273.0,548.0,542.0,1033.0
Smp_162210.1,83.0,316.0,245.0,233.0
Smp_162220.1,61.0,261.0,179.0,335.0
Smp_162220.2,0.0,0.0,0.0,0.0
Smp_162230.1,106.548,501.82,405.701,757.798
Smp_162240.1,43.0,141.0,87.0,182.0
Smp_162250.1,15.0,96.0,37.0,81.0
Smp_162260.1,188.0,552.0,560.0,939.0
Smp_162280.1,73.0,202.0,253.0,238.0
Smp_162290.1,19.386,100.085,128.84,135.221
Smp_162300.1,105.0,242.0,266.0,345.0
Smp_162310.1,454.0,1885.0,1198.0,2131.0
Smp_162340.1,12.0,32.0,86.0,78.0
Smp_162350.1,170.375,385.985,320.0,401.0
Smp_162350.2,1.625,4.015,0.0,0.0
Smp_162360.1,7.0,53.0,36.0,53.0
Smp_162370.1,57.0,233.0,107.0,133.0
Smp_162380.1,459.0,1561.0,983.0,1323.0
Smp_162390.1,43.975,115.364,131.359,181.478
Smp_162420.1,0.0,0.0,0.0,0.0
Smp_162440.1,24.0,48.0,64.0,92.0
Smp_162500.1,7.0,7.0,19.999,6.002
Smp_162510.1,365.977,839.185,963.992,1036.163
Smp_162510.2,23.252,31.723,41.27,96.442
Smp_162520.1,111.327,432.038,316.005,794.171
Smp_162540.1,0.0,0.0,1.195,0.0
Smp_162550.1,7.0,12.0,30.0,14.0
Smp_162600.1,400.0,1173.0,1209.0,1372.0
Smp_162610.1,22.264,84.964,56.998,86.48
Smp_162610.2,0.0,0.0,0.0,0.0
Smp_162620.1,309.0,816.0,892.0,962.0
Smp_162630.1,613.0,2143.0,1958.0,2756.0
Smp_162640.1,21.419,86.151,46.015,103.856
Smp_162650.1,86.0,329.0,264.0,366.0
Smp_162660.1,164.754,404.697,550.954,692.936
Smp_162680.1,45.0,102.0,65.0,165.0
Smp_162710.1,13.0,17.0,43.0,83.0
Smp_162760.1,5.0,9.0,22.0,20.0
Smp_162770.1,30.274,175.084,76.458,281.63
Smp_162770.2,87.726,138.916,84.542,267.37
Smp_162790.1,44.0,109.0,113.0,156.0
Smp_162810.1,13.0,94.0,56.0,82.0
Smp_162840.1,30.0,61.0,22.0,82.0
Smp_162860.1,1.0,14.0,6.0,12.0
Smp_162900.1,0.0,0.0,201.0,0.0
Smp_162900.2,74.0,210.0,0.0,230.0
Smp_162910.1,577.0,1717.0,1701.0,2152.0
Smp_162920.1,13.019,38.07,57.064,73.242
Smp_162940.1,16.0,56.0,83.0,91.0
Smp_162960.1,89.157,341.654,285.734,474.998
Smp_162970.1,259.0,653.0,765.0,1316.0
Smp_162980.1,3.0,12.0,5.0,4.0
Smp_163000.1,59.941,239.487,230.166,336.948
Smp_163030.1,190.495,511.589,567.258,638.518
Smp_163050.1,50.0,145.0,145.0,162.0
Smp_163080.1,83.526,309.181,277.58,474.135
Smp_163090.1,16.625,54.971,41.497,130.849
Smp_163110.1,91.0,354.0,278.0,363.0
Smp_163140.1,5.0,23.0,14.0,1.0
Smp_163160.1,7.0,3.0,29.0,12.0
Smp_163170.1,15.649,46.519,20.497,60.624
Smp_163180.1,34.022,146.021,191.184,198.234
Smp_163210.1,0.0,0.0,0.0,0.0
Smp_163210.2,84.707,72.144,91.716,130.418
Smp_163210.3,90.293,460.856,492.284,714.582
Smp_163220.1,39.0,103.0,108.007,173.817
Smp_163230.1,13.691,23.442,17.295,38.837
Smp_163230.2,50.321,239.822,186.706,168.566
Smp_163240.1,4.0,8.0,23.0,29.0
Smp_163250.1,54.372,181.487,181.621,238.164
Smp_163260.1,651.0,2083.0,2187.0,2453.0
Smp_163290.1,502.693,1610.939,1496.071,2370.209
Smp_163290.2,27.33,39.76,51.5,135.778
Smp_163300.1,610.868,1779.44,1821.469,2313.53
Smp_163310.1,122.0,432.0,314.0,604.0
Smp_163320.1,421.527,1340.28,1212.843,1692.724
Smp_163330.1,53.865,92.623,161.16,154.457
Smp_163340.1,52.0,119.0,214.0,203.0
Smp_163380.1,143.0,337.0,316.0,594.0
Smp_163420.1,304.0,1091.0,1156.0,1581.0
Smp_163430.1,166.0,588.0,501.0,520.0
Smp_163450.1,36.0,104.0,126.0,210.0
Smp_163460.1,259.0,873.0,802.0,928.0
Smp_163500.1,98.0,518.0,292.0,756.0
Smp_163520.1,23.0,75.0,71.0,73.0
Smp_163550.1,93.138,228.081,255.003,349.72
Smp_163560.1,156.0,641.0,749.0,810.0
Smp_163570.1,114.936,527.713,417.556,1530.0
Smp_163570.2,438.064,1180.287,854.444,0.0
Smp_163580.1,34.385,20.255,84.766,88.72
Smp_163580.2,103.615,498.745,399.234,541.28
Smp_163590.1,0.0,5.065,6.378,3.408
Smp_163590.2,29.017,63.161,40.398,48.942
Smp_163590.3,0.0,0.0,4.263,0.0
Smp_163600.1,0.0,0.0,106.537,265.781
Smp_163600.2,65.361,249.48,134.075,0.0
Smp_163600.3,25.639,13.52,18.389,73.219
Smp_163610.1,134.0,721.0,518.0,676.0
Smp_163620.1,258.0,888.0,831.0,1188.0
Smp_163640.1,23.0,93.695,71.456,101.729
Smp_163660.1,42.0,194.0,134.0,250.0
Smp_163670.1,33.612,68.954,93.938,92.692
Smp_163710.1,1371.0,7157.0,5329.0,5272.0
Smp_163720.1,518.0,2297.0,1696.0,1769.0
Smp_163750.1,49.0,139.0,167.0,138.0
Smp_163760.1,117.0,232.0,232.996,345.049
Smp_163780.1,242.0,777.0,814.0,1446.0
Smp_163790.1,1097.0,2815.0,2409.0,4146.0
Smp_163810.1,9.0,51.0,7.0,38.0
Smp_163820.1,61.0,170.0,192.0,434.0
Smp_163830.1,77.0,231.0,184.0,290.0
Smp_163840.1,50.0,111.0,77.0,169.0
Smp_163850.1,72.611,136.832,174.165,232.974
Smp_163880.1,76.0,148.0,199.0,339.0
Smp_163930.1,0.0,0.0,2.0,0.0
Smp_163950.1,112.0,295.0,357.0,379.0
Smp_163970.1,6.0,13.0,27.0,41.0
Smp_163980.1,130.752,0.0,291.398,254.252
Smp_163980.2,0.0,265.486,0.0,350.655
Smp_164010.1,87.0,441.0,276.0,500.0
Smp_164020.1,107.0,512.0,430.0,483.0
Smp_164040.1,3.0,12.0,13.0,16.0
Smp_164050.1,45.0,98.0,126.0,184.0
Smp_164060.1,21.0,70.0,65.0,78.0
Smp_164070.1,11.0,54.0,22.0,29.0
Smp_164080.1,61.004,229.11,154.058,341.335
Smp_164100.1,4.0,14.0,40.0,78.0
Smp_164130.1,180.0,671.0,540.0,934.0
Smp_164150.1,240.079,539.128,579.836,982.163
Smp_164180.1,0.0,21.0,0.0,11.0
Smp_164190.1,42.045,131.014,139.054,179.874
Smp_164200.1,205.0,456.0,731.0,736.0
Smp_164210.1,255.0,975.0,737.0,1137.0
Smp_164250.1,407.0,1238.0,1130.0,1284.0
Smp_164270.1,0.0,755.001,191.66,1051.191
Smp_164270.2,275.0,0.0,477.34,0.0
Smp_164360.1,74.0,330.0,168.0,313.0
Smp_164380.1,100.0,286.0,407.0,383.0
Smp_164400.1,0.0,0.0,0.0,0.0
Smp_164410.1,401.123,1110.35,1220.279,1347.001
Smp_164480.1,0.0,0.0,0.0,0.0
Smp_164500.1,189.0,532.0,541.0,583.0
Smp_164540.1,67.0,136.0,151.0,274.0
Smp_164560.1,5.0,25.0,26.0,22.0
Smp_164590.1,111.72,243.993,254.387,455.485
Smp_164650.1,340.0,1149.0,1033.0,1134.0
Smp_164660.1,73.0,232.0,98.0,180.0
Smp_164700.1,0.0,0.0,0.0,0.0
Smp_164710.1,0.0,0.0,0.0,0.0
Smp_164730.1,356.598,1032.972,856.361,1275.548
Smp_164740.1,0.0,0.0,0.0,0.0
Smp_164750.1,0.0,0.0,0.0,0.0
Smp_164760.1,86.0,141.0,210.0,388.0
Smp_164820.1,416.78,1403.687,1097.248,1432.193
Smp_164860.1,206.0,367.0,633.0,625.0
Smp_164880.1,281.654,980.944,870.588,1442.358
Smp_164890.1,184.0,531.0,476.0,590.0
Smp_164930.1,147.025,605.489,552.945,709.881
Smp_164940.1,216.394,675.507,665.082,1097.075
Smp_164950.1,2.0,8.0,33.0,6.0
Smp_164960.1,296.0,872.0,792.0,1220.0
Smp_164990.1,158.0,612.0,648.0,981.0
Smp_165000.1,552.0,1371.0,1834.0,2250.0
Smp_165030.1,132.0,358.0,420.0,588.0
Smp_165040.1,1.0,45.0,40.0,45.0
Smp_165050.1,92.0,1195.0,278.0,209.0
Smp_165050.2,0.0,0.0,0.0,0.0
Smp_165060.1,152.0,906.0,555.0,917.0
Smp_165070.1,585.0,1874.0,2076.0,2449.0
Smp_165080.1,33.0,169.0,147.0,185.0
Smp_165150.1,0.0,7.0,7.0,25.0
Smp_165170.1,110.0,252.0,198.0,217.0
Smp_165180.1,7410.874,20161.516,25494.764,25590.748
Smp_165190.1,125.0,365.0,514.0,547.0
Smp_165200.1,13.298,53.508,0.0,0.0
Smp_165200.2,0.0,0.0,17.505,84.948
Smp_165200.3,170.702,550.492,491.495,750.052
Smp_165220.1,40.129,109.579,171.907,181.583
Smp_165230.1,111.0,250.0,213.0,416.0
Smp_165260.1,179.0,517.0,496.0,738.0
Smp_165280.1,341.0,1042.0,1049.0,1472.0
Smp_165320.1,29.0,78.0,90.0,80.0
Smp_165330.1,30.0,86.0,62.0,85.0
Smp_165340.1,8.0,8.0,16.0,33.0
Smp_165350.1,0.0,946.424,1553.726,1394.188
Smp_165350.2,142.772,495.755,0.0,502.343
Smp_165350.3,0.0,0.0,0.0,0.0
Smp_165350.4,629.592,400.861,458.606,816.174
Smp_165350.5,0.0,173.977,0.0,187.558
Smp_165360.1,0.0,0.0,1.0,0.0
Smp_165400.1,227.386,783.708,811.402,1067.523
Smp_165420.1,631.0,1534.0,1584.0,2567.0
Smp_165430.1,1.0,9.0,10.0,6.0
Smp_165440.1,14.13,15.915,0.0,86.944
Smp_165440.2,36.87,104.085,136.0,90.056
Smp_165450.1,15.659,8.413,13.982,30.013
Smp_165460.1,125.0,536.0,433.0,470.0
Smp_165470.1,93.0,191.0,470.0,269.0
Smp_165490.1,450.0,1260.0,874.0,1392.0
Smp_165530.1,106.838,284.705,258.789,506.852
Smp_165540.1,68.0,253.0,160.0,347.0
Smp_165550.1,476.0,1862.0,1481.0,1843.0
Smp_165560.1,76.0,174.0,234.0,289.0
Smp_165570.1,3.0,13.0,19.0,19.0
Smp_165580.1,108.0,366.0,243.0,373.0
Smp_165590.1,0.0,5.368,0.0,0.0
Smp_165600.1,0.0,0.0,0.0,0.0
Smp_165610.1,21.079,192.611,163.022,164.745
Smp_165630.1,322.056,651.977,769.388,1057.85
Smp_165660.1,189.477,746.937,458.154,724.516
Smp_165680.1,76.999,210.996,302.017,281.999
Smp_165690.1,136.216,594.24,414.846,459.653
Smp_165700.1,78.0,246.0,250.0,456.0
Smp_165710.1,75.0,261.0,276.0,319.0
Smp_165720.1,3.0,11.0,18.0,27.0
Smp_165720.2,0.0,0.0,0.0,0.0
Smp_165750.1,103.0,359.0,270.0,435.0
Smp_165760.1,1.0,16.0,24.0,15.0
Smp_165780.1,449.0,1865.0,1315.0,1689.0
Smp_165790.1,11.0,16.688,22.361,20.231
Smp_165790.2,0.0,1.313,10.648,2.769
Smp_165820.1,13.0,60.0,117.0,205.0
Smp_165830.1,23.0,97.0,91.0,84.0
Smp_165840.1,160.0,541.0,401.0,524.0
Smp_165850.1,83.0,377.0,400.0,433.0
Smp_165870.1,106.0,303.0,314.0,366.0
Smp_165930.1,178.601,570.085,533.578,841.392
Smp_165940.1,25.0,73.0,64.0,62.0
Smp_165950.1,381.0,1389.0,966.0,1772.0
Smp_165960.1,501.0,1424.0,1410.0,2396.0
Smp_165980.1,52.0,123.0,136.0,127.0
Smp_166020.1,1.0,0.0,9.002,3.0
Smp_166040.1,461.163,1779.433,1327.238,1670.639
Smp_166070.1,1408.0,3054.0,3246.0,5223.0
Smp_166080.1,386.0,1140.0,1265.0,1612.0
Smp_166090.1,40.0,71.0,55.0,80.0
Smp_166120.1,65.06,182.394,164.011,191.862
Smp_166120.2,9.94,29.606,28.989,34.138
Smp_166170.1,32.0,178.0,105.0,199.0
Smp_166180.1,0.0,25.91,17.227,31.393
Smp_166180.2,45.0,167.09,128.773,183.607
Smp_166200.1,168.677,474.978,449.683,676.778
Smp_166220.1,156.0,535.0,644.0,746.0
Smp_166230.1,28.0,101.0,99.0,97.0
Smp_166280.1,27.0,29.0,44.0,47.0
Smp_166290.1,343.0,1118.0,908.0,1226.0
Smp_166300.1,28.0,20.0,73.0,40.0
Smp_166310.1,101.0,540.0,376.0,477.0
Smp_166320.1,69.0,238.0,161.0,241.0
Smp_166340.1,3.0,7.0,0.0,4.0
Smp_166350.1,0.0,0.0,0.0,0.0
Smp_166370.1,98.0,344.0,328.0,434.0
Smp_166390.1,346.867,1013.787,1413.484,1584.359
Smp_166400.1,95.783,393.931,298.311,529.649
Smp_166420.1,41.0,161.0,69.0,102.0
Smp_166430.1,32.0,153.0,95.0,108.0
Smp_166440.1,10.897,80.469,102.378,89.64
Smp_166500.1,28.108,84.279,39.621,61.569
Smp_166500.2,586.892,1559.721,1875.379,2132.431
Smp_166530.1,111.0,460.0,397.0,552.0
Smp_166550.1,393.0,1049.0,1302.0,1409.0
Smp_166560.1,7.0,0.0,5.0,0.0
Smp_166560.2,0.0,38.0,0.0,24.0
Smp_166580.1,150.0,598.0,460.0,764.0
Smp_166600.1,229.0,688.0,591.0,631.0
Smp_166610.1,41.0,152.0,87.0,218.0
Smp_166660.1,151.178,828.263,882.621,1337.514
Smp_166660.2,0.0,92.512,25.697,154.875
Smp_166680.1,286.0,817.0,771.0,1001.0
Smp_166690.1,2.0,0.0,1.0,0.0
Smp_166720.1,0.0,0.0,0.0,0.0
Smp_166730.1,0.0,0.0,0.0,0.0
Smp_166740.1,0.0,0.0,0.0,0.0
Smp_166750.1,0.0,0.0,0.0,0.0
Smp_166780.1,1244.0,4253.0,5089.0,8067.0
Smp_166790.1,101.0,307.0,277.0,565.0
Smp_166800.1,40.0,183.0,139.0,165.0
Smp_166820.1,29.582,84.094,58.376,74.134
Smp_166830.1,84.0,188.0,213.0,202.0
Smp_166890.1,34.0,239.0,162.0,220.0
Smp_166930.1,291.0,610.0,630.0,607.0
Smp_166940.1,550.502,1433.015,1514.152,1653.566
Smp_166960.1,27.0,154.0,87.0,117.0
Smp_166980.1,147.0,507.0,391.0,607.0
Smp_167000.1,17.0,79.0,60.0,80.0
Smp_167010.1,295.0,1057.0,782.0,1507.0
Smp_167020.1,117.0,321.0,452.0,530.0
Smp_167140.1,2.0,9.0,17.0,12.0
Smp_167160.1,156.29,1027.067,719.191,1352.509
Smp_167160.2,68.71,252.933,292.809,421.491
Smp_167170.1,219.0,409.0,535.0,636.0
Smp_167190.1,92.74,243.629,260.853,324.57
Smp_167200.1,97.0,358.0,371.0,292.0
Smp_167220.1,226.0,687.0,919.0,1079.0
Smp_167230.1,60.964,131.036,149.063,218.34
Smp_167230.2,0.0,0.0,0.0,0.0
Smp_167230.3,0.0,0.0,0.0,0.0
Smp_167230.4,0.0,0.0,0.0,0.0
Smp_167230.5,0.0,0.0,0.0,0.0
Smp_167240.1,78.0,241.0,281.0,254.838
Smp_167280.1,12.03,29.053,49.241,52.478
Smp_167290.1,119.0,321.0,360.0,339.0
Smp_167300.1,22.016,57.986,53.749,83.387
Smp_167310.1,61.0,217.0,211.0,298.0
Smp_167330.1,949.0,1848.0,1959.0,3205.0
Smp_167360.1,61.0,125.0,203.0,281.0
Smp_167370.1,67.0,175.0,146.0,382.0
Smp_167400.1,88.0,185.0,270.0,250.0
Smp_167410.1,191.0,728.0,709.0,778.0
Smp_167430.1,0.0,2.0,0.0,0.0
Smp_167450.1,11.0,56.0,21.0,30.0
Smp_167470.1,0.0,3.0,2.0,26.0
Smp_167490.1,0.0,0.0,0.0,0.0
Smp_167500.1,392.0,1146.0,1244.0,1647.876
Smp_167520.1,178.0,775.0,607.0,956.0
Smp_167540.1,7.007,21.005,20.006,23.008
Smp_167550.1,83.0,337.0,201.0,455.0
Smp_167590.1,112.0,291.0,332.0,441.0
Smp_167620.1,0.0,0.0,0.0,0.0
Smp_167630.1,0.0,57.618,62.0,35.549
Smp_167630.2,38.0,56.382,0.0,94.451
Smp_167640.1,179.0,497.0,681.0,1123.0
Smp_167650.1,181.0,541.0,739.0,841.0
Smp_167660.1,171.0,851.0,323.0,837.0
Smp_167670.1,0.0,0.0,0.0,0.0
Smp_167680.1,982.0,2829.0,2841.0,4876.0
Smp_167750.1,79.0,275.0,214.0,395.0
Smp_167770.1,0.0,21.0,20.0,11.0
Smp_167780.1,0.0,0.0,0.0,0.0
Smp_167800.1,369.603,1268.667,1096.761,1345.138
Smp_167810.1,33.0,161.0,100.0,100.0
Smp_167830.1,0.0,0.0,0.0,0.0
Smp_167840.1,0.0,0.0,2.086,14.38
Smp_167850.1,104.0,270.0,214.0,291.0
Smp_167860.1,564.0,1988.0,1843.0,3089.0
Smp_167870.1,0.0,0.0,1.0,0.0
Smp_167880.1,153.903,529.341,301.01,444.23
Smp_167880.2,34.447,110.272,333.539,535.66
Smp_167890.1,156.0,523.849,416.673,402.86
Smp_167920.1,120.005,218.0,403.066,531.001
Smp_167950.1,354.24,1452.279,1193.63,1714.282
Smp_168000.1,94.0,275.0,292.0,343.0
Smp_168030.1,0.0,0.0,0.0,0.0
Smp_168040.1,140.0,335.0,344.0,663.0
Smp_168050.1,556.758,1567.403,1966.395,3167.407
Smp_168080.1,156.0,576.891,397.964,636.542
Smp_168080.2,0.0,17.109,42.036,62.458
Smp_168140.1,49.0,68.0,165.0,122.0
Smp_168160.1,325.0,1004.0,1164.0,1524.0
Smp_168170.1,55.229,149.984,188.297,198.431
Smp_168200.1,311.0,866.0,797.0,965.0
Smp_168240.1,7.0,42.0,11.0,12.0
Smp_168250.1,0.0,0.0,0.0,0.0
Smp_168270.1,74.0,231.0,242.0,305.0
Smp_168290.1,0.0,0.0,0.0,0.0
Smp_168310.1,333.47,1307.012,1067.275,1471.054
Smp_168310.2,335.835,1090.134,955.903,1651.63
Smp_168330.1,70.0,209.0,198.0,222.0
Smp_168340.1,205.0,504.0,633.0,704.0
Smp_168350.1,37.986,170.167,122.303,167.845
Smp_168370.1,920.699,3323.905,2599.507,5687.552
Smp_168370.2,176.301,590.095,529.493,613.448
Smp_168400.1,6.0,27.0,31.0,42.0
Smp_168430.1,0.0,1.0,2.063,0.0
Smp_168450.1,6.73,29.333,24.498,44.038
Smp_168460.1,47.0,140.0,117.0,126.0
Smp_168490.1,0.0,0.0,0.0,0.0
Smp_168500.1,44.0,83.0,92.0,132.0
Smp_168520.1,175.0,670.0,545.0,1118.0
Smp_168550.1,1.97,5.32,15.947,17.131
Smp_168590.1,0.0,1.0,3.0,3.054
Smp_168600.1,18.0,15.0,19.0,29.0
Smp_168610.1,3.0,1.0,28.0,9.0
Smp_168620.1,8.004,12.29,11.385,12.671
Smp_168660.1,136.0,316.0,360.0,635.0
Smp_168670.1,22.0,112.0,85.0,114.0
Smp_168730.1,60.599,133.071,187.401,289.569
Smp_168760.1,76.0,232.0,304.0,386.0
Smp_168770.1,35.0,122.0,130.0,135.0
Smp_168780.1,0.0,14.0,1.0,9.0
Smp_168800.1,162.0,453.0,671.0,656.0
Smp_168890.1,60.0,245.035,298.0,232.0
Smp_168930.1,65.0,255.0,215.0,359.0
Smp_168990.1,0.0,7.0,2.0,4.0
Smp_168990.2,0.0,0.0,0.0,0.0
Smp_169010.1,51.0,229.0,184.0,221.841
Smp_169030.1,176.0,841.0,603.0,796.0
Smp_169040.1,257.0,1009.0,889.0,1404.0
Smp_169050.1,15.0,73.552,24.906,25.952
Smp_169050.2,0.0,10.448,19.094,19.048
Smp_169070.1,43.803,167.796,162.137,233.979
Smp_169090.1,83.0,327.0,252.0,422.0
Smp_169140.1,108.009,379.234,315.981,240.245
Smp_169150.1,0.0,17.0,0.0,0.0
Smp_169150.2,5.0,0.0,8.0,31.0
Smp_169180.1,514.0,1363.0,1370.0,2511.0
Smp_169190.1,46172.0,143988.0,137015.0,239819.0
Smp_169200.1,184.0,895.0,1085.0,1395.0
Smp_169220.1,10.0,4.0,10.0,12.0
Smp_169260.1,0.0,36.0,33.877,0.0
Smp_169260.2,7.0,0.0,30.123,17.0
Smp_169280.1,169.078,672.799,613.582,742.615
Smp_169290.1,67.0,187.0,205.0,310.0
Smp_169300.1,103.136,444.403,358.688,526.027
Smp_169310.1,0.0,0.0,0.0,0.0
Smp_169320.1,56.0,195.0,146.0,264.0
Smp_169330.1,56.0,154.0,123.0,134.0
Smp_169340.1,167.0,475.0,496.0,488.0
Smp_169350.1,0.0,0.0,0.0,0.0
Smp_169360.1,2102.275,4315.756,5208.84,6103.593
Smp_169380.1,7.0,6.0,7.0,12.0
Smp_169410.1,1.0,2.0,4.0,9.0
Smp_169430.1,310.0,945.0,730.0,1103.0
Smp_169440.1,282.0,920.0,953.0,1159.0
Smp_169460.1,63.0,188.0,130.0,155.0
Smp_169470.1,136.22,579.199,464.806,579.565
Smp_169480.1,0.0,105.925,9.78,45.209
Smp_169480.2,105.0,304.075,270.22,502.791
Smp_169520.1,190.0,552.0,580.0,796.105
Smp_169530.1,263.0,744.978,1048.921,997.0
Smp_169550.1,267.407,700.432,706.141,1127.17
Smp_169580.1,18.0,72.0,39.0,92.0
Smp_169610.1,351.0,1326.0,1165.0,1952.0
Smp_169630.1,556.0,807.0,987.0,1552.0
Smp_169640.1,182.0,454.0,431.0,567.0
Smp_169660.1,187.0,1001.0,702.0,980.0
Smp_169670.1,137.0,354.0,446.0,495.0
Smp_169690.1,275.0,874.0,777.0,903.0
Smp_169700.1,101.0,509.0,417.0,613.0
Smp_169720.1,180.245,467.702,575.948,671.388
Smp_169720.2,108.755,250.298,270.052,284.612
Smp_169730.1,122.0,351.0,364.0,673.0
Smp_169750.1,156.0,695.0,467.0,578.024
Smp_169760.1,44.258,201.077,159.111,218.965
Smp_169780.1,43.0,117.0,111.0,155.0
Smp_169800.1,127.0,418.0,421.0,681.0
Smp_169820.1,148.0,391.0,427.0,668.0
Smp_169860.1,9.969,23.628,34.996,19.888
Smp_169870.1,1.0,6.0,18.0,9.0
Smp_169880.1,6.0,14.0,4.0,2.0
Smp_169890.1,2.0,6.0,9.0,13.0
Smp_169930.1,0.0,2.0,0.0,8.0
Smp_169930.2,0.0,0.0,10.0,0.0
Smp_169940.1,383.0,1255.0,1085.0,1561.0
Smp_169950.1,240.348,970.21,861.127,1272.062
Smp_169960.1,69.032,291.006,279.868,257.143
Smp_169970.1,11.0,62.0,74.978,45.0
Smp_169980.1,150.0,523.0,626.0,661.0
Smp_169990.1,35.0,99.0,112.0,146.0
Smp_170010.1,188.0,945.0,291.0,428.0
Smp_170020.1,4.0,25.0,20.0,6.0
Smp_170030.1,189.0,707.0,455.0,617.0
Smp_170060.1,354.0,1106.0,1034.0,1042.0
Smp_170150.1,61.0,283.0,182.0,279.0
Smp_170160.1,1031.999,2686.0,2278.0,2858.0
Smp_170170.1,606.792,1134.909,1342.628,2338.395
Smp_170200.1,110.0,436.0,291.0,462.0
Smp_170210.1,9.0,33.0,20.0,51.0
Smp_170230.1,53.0,283.0,241.0,252.0
Smp_170260.1,50.846,177.125,150.432,103.21
Smp_170260.2,41.174,250.096,213.709,427.866
Smp_170280.1,0.0,4.0,10.0,15.0
Smp_170290.1,32.0,106.0,72.0,116.0
Smp_170300.1,275.0,770.0,580.0,1007.0
Smp_170320.1,14.0,17.0,41.0,19.0
